redshift    gw_detected    grb_detected    DeltaOmega    telt_vr    lsstg    lssti    telt_ztf    ztfg    ztfi    telt_pstarrs    ps1::g    ps1::i    telt_ultrasat    ultrasat_custom    radio_afterglow    opt_afterglow    xray_afterglow    telt_vr_afterglow 
1.539    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.784    1    0    57.07    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
2.264    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.019    1    0    71.78    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.077    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.747    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.708    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.902    1    0    27.67    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.226    1    0    75.67    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
0.305    1    0    3.46    0    0    0    0    0    0    0    0    0    0.020833333333333332    0    0    0    0    0.0 
0.907    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.549    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.684    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.525    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.965    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.993    1    0    34.31    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.113    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.210    1    0    6.80    0    0    0    0    0    0    0    0    0    0.020833333333333332    0    0    0    0    0.0 
1.299    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.227    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.339    1    0    76.22    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.384    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.076    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.886    1    0    65.59    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.529    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.536    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.463    1    0    45.41    0    0    0    0    0    0    0    0    0    0.020833333333333332    0    0    0    0    0.0 
2.235    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.335    1    0    7.65    0    0    0    0    0    0    0    0    0    0.020833333333333332    0    0    0    0    0.0 
0.917    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.660    1    0    44.65    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.557    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.146    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.043    1    0    98.92    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.535    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.706    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.831    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.886    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.407    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.376    1    0    103.30    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
2.267    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.115    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.669    1    0    176.15    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
2.887    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.978    1    0    102.82    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
4.546    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.903    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.507    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
4.540    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.719    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
4.473    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.097    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.909    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.190    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.591    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.582    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.738    1    0    71.16    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.633    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.743    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.494    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.860    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.674    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.529    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.089    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.194    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.905    1    0    47.25    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
0.909    1    0    45.49    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.913    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.772    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.702    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.891    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.345    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.024    1    0    33.11    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.136    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.666    1    0    39.64    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.457    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.819    1    0    11.99    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
3.202    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.858    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.387    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.384    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.410    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.249    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.650    1    0    34.98    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.796    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.034    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.065    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.633    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.429    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.438    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.059    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.735    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.018    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.277    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.105    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.856    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.567    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.956    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.295    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.710    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.316    1    0    141.73    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
2.815    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.823    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.710    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.796    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.705    1    0    84.53    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
0.835    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.158    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.176    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.680    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.761    1    0    34.66    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
0.599    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.803    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.335    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.692    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.108    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.687    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.929    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
4.026    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.425    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.982    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.868    1    0    32.51    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
0.948    1    0    89.95    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
2.876    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.663    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.617    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.015    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
8.497    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.813    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.437    1    0    38.52    0    0    0    0    0    0    0    0    0    0.020833333333333332    0    0    0    0    0.0 
2.220    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.125    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.651    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.898    1    0    32.68    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.384    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.362    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.623    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.143    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.067    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.511    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.744    1    0    154.05    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.260    1    0    131.30    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.148    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.377    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
8.497    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.969    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.105    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.762    1    0    46.01    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
0.586    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.068    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.363    1    0    18.70    0    0    0    0    0    0    0    0    0    0.020833333333333332    0    0    0    0    0.0 
1.404    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.579    1    0    20.56    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
0.592    1    0    69.29    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
2.709    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.761    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.694    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.307    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.183    1    0    78.97    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
0.972    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.600    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.547    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.683    1    0    27.23    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
0.470    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.095    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.661    1    0    43.73    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.442    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.099    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.023    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.250    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.017    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.934    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.354    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.656    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.573    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.699    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.201    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.934    1    0    208.48    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
0.259    1    0    15.87    0    0    0    0    0    0    0    0    0    0.020833333333333332    0    0    0    0    0.0 
1.446    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.374    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.528    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.837    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.534    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.824    1    0    25.55    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
0.782    1    0    44.14    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
4.040    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.142    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.675    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.896    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.006    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.250    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.091    1    0    76.11    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
0.729    1    0    44.39    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
0.889    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.762    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.521    1    0    27.04    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.382    1    0    67.22    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.857    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.781    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.986    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.159    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.479    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.540    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.135    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.202    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.481    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.402    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.798    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.799    1    0    20.45    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.926    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.833    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.089    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.532    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.737    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.680    1    0    99.85    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.218    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.787    1    0    31.37    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
2.332    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.226    1    0    78.00    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
0.517    1    0    50.43    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
2.225    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.782    1    0    29.25    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
3.456    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.351    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.575    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.081    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.608    1    0    95.06    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.433    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.271    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.936    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
5.754    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.361    1    0    26.07    0.12129629629629629    1    2    0    0    0    0    0    0    0.020833333333333332    0    0    0    0    0.0 
0.584    1    0    20.68    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
2.755    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.277    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.022    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.526    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.248    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.158    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.794    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.680    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.515    1    0    134.07    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
2.431    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.032    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.823    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.903    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.686    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.260    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.737    1    0    30.44    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.116    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.620    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.125    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
5.453    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.031    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.779    1    0    83.44    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
2.256    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.492    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.246    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.986    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.884    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.860    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.185    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.635    1    0    13.26    0.09351851851851851    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
0.155    1    0    6.50    0    0    0    0.032407407407407406    0    0    0.041666666666666664    1    1    0.020833333333333332    0    0    0    1    0.0 
1.011    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.020    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.052    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.255    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.294    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.913    1    0    41.56    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
4.110    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.354    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.157    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.859    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.076    1    0    105.12    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
0.492    1    0    359.91    0    0    0    0    0    0    0    0    0    0.03125    0    0    0    0    0.0 
0.816    1    0    63.37    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.100    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.055    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
5.890    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.398    1    0    239.67    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.111    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.574    1    0    44.94    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.132    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.404    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.440    1    0    21.33    0    0    0    0    0    0    0    0    0    0.020833333333333332    0    0    0    0    0.0 
0.485    1    0    30.50    0    0    0    0    0    0    0    0    0    0.020833333333333332    0    0    0    0    0.0 
3.668    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.716    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.892    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.647    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.264    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.522    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.017    1    0    23.58    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.349    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.809    1    0    43.41    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.291    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.335    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.571    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.671    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.763    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.071    1    0    90.46    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
0.528    1    0    135.32    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
2.263    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.855    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.391    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.205    1    0    139.72    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.536    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.709    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.489    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.916    1    0    221.62    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.763    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.957    1    0    32.44    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.203    1    0    30.56    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
0.911    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.992    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.183    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.990    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.443    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.959    1    0    88.18    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
2.212    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
