476
9.16655e+07 1.64219e+25 7.960584514957032e+17 5.524171105622468e+31
9.72399e+07 1.77706e+25 8.103476141180841e+17 5.860045637579112e+31
1.03153e+08 1.92302e+25 8.249245485479233e+17 6.216341640750193e+31
1.09426e+08 2.08094e+25 8.397920956917823e+17 6.594300758805841e+31
1.16081e+08 2.25178e+25 8.549530921789860e+17 6.995240128459144e+31
1.23140e+08 2.43655e+25 8.704107383740447e+17 7.420556969510503e+31
1.30629e+08 2.63637e+25 8.861695744159644e+17 7.871733453970808e+31
1.38573e+08 2.85247e+25 9.022344369133427e+17 8.350341871231627e+31
1.47001e+08 3.08614e+25 9.186098230764081e+17 8.858050107282336e+31
1.55940e+08 3.33878e+25 9.352999172555917e+17 9.396627457068591e+31
1.65424e+08 3.61192e+25 9.523089181197313e+17 9.967950790247323e+31
1.75484e+08 3.90716e+25 9.696405698780895e+17 1.057401109182517e+32
1.86157e+08 4.22625e+25 9.872984386638966e+17 1.121692040047356e+32
1.97478e+08 4.57107e+25 1.005286004535262e+18 1.189891916869952e+32
2.09488e+08 4.94363e+25 1.023606258507569e+18 1.262238407052148e+32
2.22228e+08 5.34609e+25 1.042262264425522e+18 1.338983628385869e+32
2.35744e+08 5.78078e+25 1.061257159634276e+18 1.420395027649730e+32
2.50081e+08 6.25022e+25 1.080594159247888e+18 1.506756312625105e+32
2.65290e+08 6.75713e+25 1.100277405295214e+18 1.598368440779606e+32
2.81425e+08 7.30447e+25 1.120312049471649e+18 1.695550668063391e+32
2.98541e+08 7.89548e+25 1.140704672658008e+18 1.798641661473233e+32
3.16698e+08 8.53371e+25 1.161463938573663e+18 1.908000679261471e+32
3.35959e+08 9.22304e+25 1.182599884631951e+18 2.024008822902724e+32
3.56392e+08 9.96772e+25 1.204123537644940e+18 2.147070365181286e+32
3.78068e+08 1.07723e+26 1.226046301541677e+18 2.277614159027438e+32
4.01062e+08 1.16418e+26 1.248378459614995e+18 2.416095132012246e+32
4.25455e+08 1.25815e+26 1.271128911165111e+18 2.562995871708993e+32
4.51332e+08 1.35970e+26 1.294304853866483e+18 2.718828307445987e+32
4.78783e+08 1.46944e+26 1.317915959906400e+18 2.884135494311444e+32
5.07903e+08 1.58808e+26 1.341975165914189e+18 3.059493505627468e+32
5.38795e+08 1.71633e+26 1.366494039233020e+18 3.245513440488126e+32
5.71567e+08 1.85499e+26 1.391482518846365e+18 3.442843553357633e+32
6.06331e+08 2.00490e+26 1.416949885933832e+18 3.652171513150009e+32
6.43211e+08 2.16698e+26 1.442904460897424e+18 3.874226799662794e+32
6.82333e+08 2.34219e+26 1.469353854151523e+18 4.109783245716070e+32
7.23836e+08 2.53159e+26 1.496305596596204e+18 4.359661733855803e+32
7.67864e+08 2.73631e+26 1.523766413022883e+18 4.624733057019156e+32
8.14570e+08 2.95756e+26 1.551742582786345e+18 4.905920953130801e+32
8.64117e+08 3.19664e+26 1.580240040248021e+18 5.204205324205406e+32
9.16678e+08 3.45495e+26 1.609263456245602e+18 5.520625651174407e+32
9.72437e+08 3.73397e+26 1.638816718032324e+18 5.856284616337310e+32
1.03159e+09 4.03530e+26 1.668902425112408e+18 6.212351946061259e+32
1.09434e+09 4.36062e+26 1.699520937467769e+18 6.590068487120164e+32
1.16090e+09 4.71172e+26 1.730670840690923e+18 6.990750530878891e+32
1.23152e+09 5.09049e+26 1.762348050497919e+18 7.415794400391698e+32
1.30643e+09 5.49891e+26 1.794545731551101e+18 7.866681316400356e+32
1.38590e+09 5.93908e+26 1.827256659426613e+18 8.344982559189306e+32
1.47021e+09 6.41330e+26 1.860476893179182e+18 8.852364944286202e+32
1.55964e+09 6.92399e+26 1.894200621523185e+18 9.390596631089918e+32
1.65452e+09 7.47351e+26 1.928406978917262e+18 9.961553284668367e+32
1.75517e+09 8.06403e+26 1.963057306860622e+18 1.056722461219908e+33
1.86194e+09 8.69730e+26 1.998085272991446e+18 1.120972129683122e+33
1.97521e+09 9.37412e+26 2.033375011373452e+18 1.189128235313259e+33
2.09536e+09 1.00931e+27 2.068712768157218e+18 1.261428292975443e+33
2.22283e+09 1.08481e+27 2.103693446745881e+18 1.338124258650506e+33
2.35805e+09 1.16264e+27 2.137684292126254e+18 1.419483407467716e+33
2.50150e+09 1.23766e+27 2.168569183273512e+18 1.505789265122666e+33
2.65368e+09 1.32894e+27 2.203992377673235e+18 1.597342595926207e+33
2.81512e+09 1.43282e+27 2.241995970280793e+18 1.694462450927633e+33
2.98639e+09 1.54633e+27 2.281137478098422e+18 1.797487279764700e+33
3.16807e+09 1.66955e+27 2.321191356339382e+18 1.906776110115106e+33
3.36081e+09 1.80302e+27 2.362088558676600e+18 2.022709798859684e+33
3.56528e+09 1.94747e+27 2.403812957970761e+18 2.145692359317423e+33
3.78218e+09 2.10374e+27 2.446361512094316e+18 2.276152369177578e+33
4.01229e+09 2.27273e+27 2.489734186589547e+18 2.414544464035288e+33
4.25640e+09 2.45543e+27 2.533934355029263e+18 2.561350921735510e+33
4.51537e+09 2.65290e+27 2.578968013756661e+18 2.717083343046470e+33
4.79009e+09 2.86629e+27 2.624842362937996e+18 2.882284434519558e+33
5.08154e+09 3.09687e+27 2.671566472047715e+18 3.057529899748698e+33
5.39072e+09 3.34598e+27 2.719150416447744e+18 3.243430445619971e+33
5.71871e+09 3.61508e+27 2.767604649506885e+18 3.440633910543020e+33
6.06667e+09 3.90576e+27 2.816941153529247e+18 3.649827522080797e+33
6.43580e+09 4.21972e+27 2.867172263019669e+18 3.871740291845236e+33
6.82740e+09 4.55880e+27 2.918310839530039e+18 4.107145556004711e+33
7.24283e+09 4.92501e+27 2.970371168068494e+18 4.356863670256613e+33
7.68354e+09 5.32048e+27 3.023367499490996e+18 4.621764868656668e+33
8.15108e+09 5.74756e+27 3.077314825977187e+18 4.902772296267620e+33
8.64707e+09 6.20875e+27 3.132229041981804e+18 5.200865226195671e+33
9.17326e+09 6.70676e+27 3.188125336858287e+18 5.517082472225603e+33
9.73146e+09 7.24452e+27 3.245019161936248e+18 5.852526008947150e+33
1.03237e+10 7.82515e+27 3.302925255756983e+18 6.208364811988301e+33
1.09519e+10 8.45207e+27 3.361859636823732e+18 6.585838931738200e+33
1.16184e+10 9.12912e+27 3.421855353674776e+18 6.986263814756040e+33
1.23254e+10 9.86048e+27 3.482944521006808e+18 7.411034887925473e+33
1.30755e+10 1.06505e+28 3.545150853852072e+18 7.861632421329689e+33
1.38712e+10 1.15040e+28 3.608492475399646e+18 8.339626686793655e+33
1.47154e+10 1.24258e+28 3.672981721494738e+18 8.846683430070315e+33
1.56110e+10 1.34213e+28 3.738626250894970e+18 9.384569675740589e+33
1.65610e+10 1.44960e+28 3.805429517096120e+18 9.955159885056473e+33
1.75690e+10 1.56558e+28 3.873387324180656e+18 1.056044248818651e+34
1.86383e+10 1.69069e+28 3.942485572658958e+18 1.120252681362759e+34
1.97726e+10 1.82555e+28 4.012693332846285e+18 1.188365043893118e+34
