6.712677999999999701e-01 1.229359765886306732e+01 1.911197999999999956e+04
6.714560000000000528e-01 1.229359765886306732e+01 1.908206999999999971e+04
6.716440999999999661e-01 1.229359765886306732e+01 1.906159999999999854e+04
6.718323000000000489e-01 1.229212059558553882e+01 1.903950000000000000e+04
6.720205999999999680e-01 1.229212059558553882e+01 1.900929000000000087e+04
6.722088000000000507e-01 1.229212059558553882e+01 1.897981000000000131e+04
6.723972000000000282e-01 1.229212059558553882e+01 1.895597000000000116e+04
6.725854999999999473e-01 1.229212059558553882e+01 1.893113999999999942e+04
6.727739000000000358e-01 1.229212059558553882e+01 1.890600000000000000e+04
6.729623000000000133e-01 1.229212059558553882e+01 1.888240999999999985e+04
6.731508000000000491e-01 1.229212059558553882e+01 1.885143999999999869e+04
6.733392999999999740e-01 1.229212059558553882e+01 1.882927000000000044e+04
6.735278999999999572e-01 1.229212059558553882e+01 1.881191999999999825e+04
6.737165000000000514e-01 1.229064353230801032e+01 1.878133000000000175e+04
6.739051000000000347e-01 1.229064353230801032e+01 1.875336999999999898e+04
6.740937000000000179e-01 1.229064353230801032e+01 1.872745999999999913e+04
6.742823999999999485e-01 1.229064353230801032e+01 1.870038999999999942e+04
6.744712000000000485e-01 1.229064353230801032e+01 1.867834999999999854e+04
6.746600000000000374e-01 1.229064353230801032e+01 1.865531999999999971e+04
6.748488000000000264e-01 1.229064353230801032e+01 1.862668999999999869e+04
6.750376000000000154e-01 1.229064353230801032e+01 1.859934999999999854e+04
6.752264999999999517e-01 1.229064353230801032e+01 1.858338999999999942e+04
6.754153999999999991e-01 1.229064353230801032e+01 1.855858000000000175e+04
6.756043999999999938e-01 1.228916646903048360e+01 1.852800000000000000e+04
6.757933999999999886e-01 1.228916646903048360e+01 1.850179000000000087e+04
6.759825000000000417e-01 1.228916646903048360e+01 1.847741999999999825e+04
6.761715999999999838e-01 1.228916646903048360e+01 1.845259999999999854e+04
6.763607000000000369e-01 1.228916646903048360e+01 1.843013999999999942e+04
6.765497999999999790e-01 1.228916646903048360e+01 1.840445999999999913e+04
6.767389999999999795e-01 1.228916646903048360e+01 1.837377000000000044e+04
6.769283000000000383e-01 1.228916646903048360e+01 1.835656000000000131e+04
6.771175999999999862e-01 1.228916646903048360e+01 1.833518999999999869e+04
6.773069000000000450e-01 1.228916646903048360e+01 1.830509000000000015e+04
6.774961999999999929e-01 1.228916646903048360e+01 1.827899000000000160e+04
6.776855999999999991e-01 1.228768940575295687e+01 1.825325000000000000e+04
6.778750999999999527e-01 1.228768940575295687e+01 1.822949000000000160e+04
