# MvsR for tab1d_cold /home/gieg/projects/eos/RMF3/RMF3_TOV.d
# p_c, R_iso, M, Mb, R, Lambda, e_c, R_inv
 8.699557e-04 5.494474e+00 2.055318e+00 2.411746e+00 7.742000e+00 1.652958e+01 2.590950e-03 9.362177e+00
 8.703369e-04 5.493307e+00 2.055424e+00 2.411900e+00 7.741000e+00 1.660150e+01 2.591534e-03 9.361024e+00
 8.707182e-04 5.493177e+00 2.055530e+00 2.412053e+00 7.741000e+00 1.654811e+01 2.592117e-03 9.361331e+00
 8.710998e-04 5.493047e+00 2.055636e+00 2.412208e+00 7.741000e+00 1.656702e+01 2.592701e-03 9.361638e+00
 8.714815e-04 5.492917e+00 2.055741e+00 2.412364e+00 7.741000e+00 1.666808e+01 2.593285e-03 9.361946e+00
 8.718634e-04 5.491750e+00 2.055847e+00 2.412519e+00 7.740000e+00 1.647298e+01 2.593869e-03 9.360793e+00
 8.722454e-04 5.491620e+00 2.055953e+00 2.412672e+00 7.740000e+00 1.653113e+01 2.594453e-03 9.361100e+00
 8.726276e-04 5.491491e+00 2.056058e+00 2.412825e+00 7.740000e+00 1.649170e+01 2.595038e-03 9.361407e+00
 8.730100e-04 5.491361e+00 2.056164e+00 2.412980e+00 7.740000e+00 1.649942e+01 2.595622e-03 9.361715e+00
 8.733926e-04 5.490195e+00 2.056269e+00 2.413135e+00 7.739000e+00 1.661196e+01 2.596207e-03 9.360561e+00
 8.737753e-04 5.490065e+00 2.056374e+00 2.413290e+00 7.739000e+00 1.641478e+01 2.596792e-03 9.360869e+00
 8.741582e-04 5.489936e+00 2.056480e+00 2.413442e+00 7.739000e+00 1.646755e+01 2.597377e-03 9.361176e+00
 8.745412e-04 5.489806e+00 2.056585e+00 2.413595e+00 7.739000e+00 1.643428e+01 2.597962e-03 9.361484e+00
 8.749245e-04 5.488640e+00 2.056690e+00 2.413749e+00 7.738000e+00 1.643626e+01 2.598547e-03 9.360330e+00
 8.753079e-04 5.488511e+00 2.056795e+00 2.413904e+00 7.738000e+00 1.655193e+01 2.599133e-03 9.360638e+00
 8.756914e-04 5.488382e+00 2.056900e+00 2.414058e+00 7.738000e+00 1.636015e+01 2.599719e-03 9.360945e+00
 8.760751e-04 5.488253e+00 2.057005e+00 2.414210e+00 7.738000e+00 1.639377e+01 2.600305e-03 9.361253e+00
 8.764590e-04 5.487087e+00 2.057110e+00 2.414362e+00 7.737000e+00 1.638371e+01 2.600891e-03 9.360099e+00
 8.768431e-04 5.486958e+00 2.057215e+00 2.414516e+00 7.737000e+00 1.637460e+01 2.601477e-03 9.360407e+00
 8.772273e-04 5.486829e+00 2.057320e+00 2.414671e+00 7.737000e+00 1.649618e+01 2.602063e-03 9.360715e+00
 8.776117e-04 5.486701e+00 2.057424e+00 2.414824e+00 7.737000e+00 1.630703e+01 2.602650e-03 9.361022e+00
 8.779963e-04 5.485535e+00 2.057529e+00 2.414976e+00 7.736000e+00 1.632754e+01 2.603237e-03 9.359868e+00
 8.783810e-04 5.485407e+00 2.057633e+00 2.415128e+00 7.736000e+00 1.632895e+01 2.603823e-03 9.360176e+00
 8.787659e-04 5.485278e+00 2.057738e+00 2.415281e+00 7.736000e+00 1.630846e+01 2.604410e-03 9.360484e+00
 8.791510e-04 5.485149e+00 2.057842e+00 2.415435e+00 7.736000e+00 1.643606e+01 2.604998e-03 9.360792e+00
 8.795362e-04 5.483985e+00 2.057947e+00 2.415588e+00 7.735000e+00 1.624744e+01 2.605585e-03 9.359638e+00
 8.799216e-04 5.483856e+00 2.058051e+00 2.415740e+00 7.735000e+00 1.626349e+01 2.606173e-03 9.359945e+00
 8.803072e-04 5.483728e+00 2.058155e+00 2.415891e+00 7.735000e+00 1.626905e+01 2.606760e-03 9.360253e+00
 8.806930e-04 5.482563e+00 2.058259e+00 2.416043e+00 7.734000e+00 1.624919e+01 2.607348e-03 9.359099e+00
 8.810789e-04 5.482435e+00 2.058364e+00 2.416197e+00 7.734000e+00 1.637777e+01 2.607936e-03 9.359407e+00
 8.814650e-04 5.482307e+00 2.058468e+00 2.416350e+00 7.734000e+00 1.619283e+01 2.608525e-03 9.359715e+00
 8.818512e-04 5.482179e+00 2.058572e+00 2.416501e+00 7.734000e+00 1.620632e+01 2.609113e-03 9.360023e+00
 8.822377e-04 5.481014e+00 2.058675e+00 2.416652e+00 7.733000e+00 1.621433e+01 2.609702e-03 9.358868e+00
 8.826243e-04 5.480886e+00 2.058779e+00 2.416804e+00 7.733000e+00 1.619225e+01 2.610290e-03 9.359176e+00
 8.830110e-04 5.480759e+00 2.058883e+00 2.416957e+00 7.733000e+00 1.631802e+01 2.610879e-03 9.359484e+00
 8.833979e-04 5.480631e+00 2.058987e+00 2.417110e+00 7.733000e+00 1.613692e+01 2.611469e-03 9.359793e+00
 8.837851e-04 5.479467e+00 2.059090e+00 2.417260e+00 7.732000e+00 1.614156e+01 2.612058e-03 9.358638e+00
 8.841723e-04 5.479339e+00 2.059194e+00 2.417410e+00 7.732000e+00 1.615179e+01 2.612647e-03 9.358946e+00
 8.845598e-04 5.479212e+00 2.059298e+00 2.417562e+00 7.732000e+00 1.613199e+01 2.613237e-03 9.359254e+00
 8.849474e-04 5.479084e+00 2.059401e+00 2.417715e+00 7.732000e+00 1.625890e+01 2.613827e-03 9.359562e+00
 8.853352e-04 5.477920e+00 2.059504e+00 2.417867e+00 7.731000e+00 1.607799e+01 2.614417e-03 9.358408e+00
 8.857231e-04 5.477793e+00 2.059608e+00 2.418017e+00 7.731000e+00 1.608731e+01 2.615007e-03 9.358716e+00
 8.861112e-04 5.477666e+00 2.059711e+00 2.418167e+00 7.731000e+00 1.609303e+01 2.615597e-03 9.359024e+00
 8.864995e-04 5.477539e+00 2.059814e+00 2.418318e+00 7.731000e+00 1.607445e+01 2.616188e-03 9.359332e+00
 8.868880e-04 5.476375e+00 2.059917e+00 2.418471e+00 7.730000e+00 1.620393e+01 2.616778e-03 9.358177e+00
 8.872766e-04 5.476248e+00 2.060020e+00 2.418622e+00 7.730000e+00 1.601565e+01 2.617369e-03 9.358486e+00
 8.876654e-04 5.476121e+00 2.060123e+00 2.418772e+00 7.730000e+00 1.602926e+01 2.617960e-03 9.358794e+00
 8.880544e-04 5.475995e+00 2.060226e+00 2.418921e+00 7.730000e+00 1.603465e+01 2.618551e-03 9.359102e+00
 8.884435e-04 5.474831e+00 2.060329e+00 2.419072e+00 7.729000e+00 1.602073e+01 2.619143e-03 9.357947e+00
 8.888328e-04 5.474705e+00 2.060432e+00 2.419224e+00 7.729000e+00 1.614474e+01 2.619734e-03 9.358256e+00
 8.892223e-04 5.474578e+00 2.060535e+00 2.419375e+00 7.729000e+00 1.595713e+01 2.620326e-03 9.358564e+00
 8.896120e-04 5.474452e+00 2.060637e+00 2.419524e+00 7.729000e+00 1.597623e+01 2.620918e-03 9.358872e+00
 8.900018e-04 5.473288e+00 2.060740e+00 2.419673e+00 7.728000e+00 1.597141e+01 2.621510e-03 9.357717e+00
 8.903918e-04 5.473162e+00 2.060843e+00 2.419824e+00 7.728000e+00 1.596726e+01 2.622102e-03 9.358026e+00
 8.907820e-04 5.473036e+00 2.060945e+00 2.419975e+00 7.728000e+00 1.608133e+01 2.622695e-03 9.358334e+00
 8.911723e-04 5.472910e+00 2.061047e+00 2.420126e+00 7.728000e+00 1.589755e+01 2.623287e-03 9.358643e+00
 8.915628e-04 5.471747e+00 2.061150e+00 2.420275e+00 7.727000e+00 1.592306e+01 2.623880e-03 9.357487e+00
 8.919535e-04 5.471621e+00 2.061252e+00 2.420423e+00 7.727000e+00 1.590938e+01 2.624473e-03 9.357796e+00
 8.923444e-04 5.471495e+00 2.061354e+00 2.420573e+00 7.727000e+00 1.591107e+01 2.625066e-03 9.358104e+00
 8.927354e-04 5.471369e+00 2.061456e+00 2.420725e+00 7.727000e+00 1.602142e+01 2.625659e-03 9.358413e+00
 8.931266e-04 5.470206e+00 2.061559e+00 2.420875e+00 7.726000e+00 1.583749e+01 2.626253e-03 9.357257e+00
 8.935179e-04 5.470081e+00 2.061661e+00 2.421023e+00 7.726000e+00 1.587460e+01 2.626847e-03 9.357566e+00
 8.939095e-04 5.469955e+00 2.061763e+00 2.421171e+00 7.726000e+00 1.584833e+01 2.627440e-03 9.357875e+00
 8.943012e-04 5.469829e+00 2.061864e+00 2.421321e+00 7.726000e+00 1.585718e+01 2.628034e-03 9.358184e+00
 8.946931e-04 5.468667e+00 2.061966e+00 2.421472e+00 7.725000e+00 1.596439e+01 2.628629e-03 9.357028e+00
 8.950851e-04 5.468542e+00 2.062068e+00 2.421621e+00 7.725000e+00 1.577832e+01 2.629223e-03 9.357336e+00
 8.954773e-04 5.468416e+00 2.062170e+00 2.421769e+00 7.725000e+00 1.583238e+01 2.629818e-03 9.357645e+00
 8.958697e-04 5.468291e+00 2.062271e+00 2.421916e+00 7.725000e+00 1.578666e+01 2.630412e-03 9.357954e+00
 8.962623e-04 5.467129e+00 2.062373e+00 2.422066e+00 7.724000e+00 1.580739e+01 2.631007e-03 9.356798e+00
 8.966550e-04 5.467004e+00 2.062475e+00 2.422216e+00 7.724000e+00 1.589849e+01 2.631602e-03 9.357107e+00
 8.970480e-04 5.466879e+00 2.062576e+00 2.422365e+00 7.724000e+00 1.571752e+01 2.632198e-03 9.357416e+00
 8.974410e-04 5.466754e+00 2.062677e+00 2.422513e+00 7.724000e+00 1.577847e+01 2.632793e-03 9.357725e+00
 8.978343e-04 5.465592e+00 2.062779e+00 2.422660e+00 7.723000e+00 1.572689e+01 2.633389e-03 9.356569e+00
 8.982277e-04 5.465467e+00 2.062880e+00 2.422809e+00 7.723000e+00 1.575723e+01 2.633985e-03 9.356878e+00
 8.986213e-04 5.465343e+00 2.062981e+00 2.422959e+00 7.723000e+00 1.583099e+01 2.634581e-03 9.357187e+00
 8.990151e-04 5.464181e+00 2.063082e+00 2.423107e+00 7.722000e+00 1.566131e+01 2.635177e-03 9.356030e+00
 8.994090e-04 5.464056e+00 2.063183e+00 2.423254e+00 7.722000e+00 1.573060e+01 2.635773e-03 9.356339e+00
 8.998032e-04 5.463932e+00 2.063284e+00 2.423401e+00 7.722000e+00 1.567077e+01 2.636370e-03 9.356648e+00
 9.001974e-04 5.463808e+00 2.063385e+00 2.423550e+00 7.722000e+00 1.571025e+01 2.636967e-03 9.356958e+00
 9.005919e-04 5.462646e+00 2.063486e+00 2.423699e+00 7.721000e+00 1.576205e+01 2.637563e-03 9.355801e+00
 9.009865e-04 5.462522e+00 2.063587e+00 2.423847e+00 7.721000e+00 1.559736e+01 2.638161e-03 9.356110e+00
 9.013814e-04 5.462398e+00 2.063688e+00 2.423993e+00 7.721000e+00 1.568435e+01 2.638758e-03 9.356419e+00
 9.017763e-04 5.462274e+00 2.063788e+00 2.424140e+00 7.721000e+00 1.561372e+01 2.639355e-03 9.356729e+00
 9.021715e-04 5.461113e+00 2.063889e+00 2.424288e+00 7.720000e+00 1.567087e+01 2.639953e-03 9.355572e+00
 9.025668e-04 5.460989e+00 2.063989e+00 2.424437e+00 7.720000e+00 1.568440e+01 2.640551e-03 9.355881e+00
 9.029623e-04 5.460865e+00 2.064090e+00 2.424585e+00 7.720000e+00 1.553994e+01 2.641149e-03 9.356190e+00
 9.033580e-04 5.460741e+00 2.064190e+00 2.424730e+00 7.720000e+00 1.562804e+01 2.641747e-03 9.356500e+00
 9.037539e-04 5.459580e+00 2.064291e+00 2.424877e+00 7.719000e+00 1.555673e+01 2.642346e-03 9.355343e+00
 9.041499e-04 5.459456e+00 2.064391e+00 2.425025e+00 7.719000e+00 1.563358e+01 2.642944e-03 9.355652e+00
 9.045461e-04 5.459333e+00 2.064491e+00 2.425173e+00 7.719000e+00 1.560065e+01 2.643543e-03 9.355961e+00
 9.049424e-04 5.459209e+00 2.064591e+00 2.425320e+00 7.719000e+00 1.548634e+01 2.644142e-03 9.356271e+00
 9.053390e-04 5.458049e+00 2.064691e+00 2.425465e+00 7.718000e+00 1.556865e+01 2.644741e-03 9.355114e+00
 9.057357e-04 5.457925e+00 2.064791e+00 2.425611e+00 7.718000e+00 1.550997e+01 2.645340e-03 9.355423e+00
 9.061326e-04 5.457802e+00 2.064891e+00 2.425759e+00 7.718000e+00 1.559352e+01 2.645940e-03 9.355733e+00
 9.065297e-04 5.457679e+00 2.064991e+00 2.425907e+00 7.718000e+00 1.552473e+01 2.646540e-03 9.356042e+00
 9.069269e-04 5.456519e+00 2.065091e+00 2.426053e+00 7.717000e+00 1.543286e+01 2.647140e-03 9.354885e+00
 9.073243e-04 5.456396e+00 2.065191e+00 2.426198e+00 7.717000e+00 1.550992e+01 2.647740e-03 9.355195e+00
 9.077219e-04 5.456273e+00 2.065291e+00 2.426344e+00 7.717000e+00 1.545153e+01 2.648340e-03 9.355504e+00
 9.081197e-04 5.456150e+00 2.065390e+00 2.426491e+00 7.717000e+00 1.556409e+01 2.648941e-03 9.355814e+00
 9.085176e-04 5.454990e+00 2.065490e+00 2.426639e+00 7.716000e+00 1.544893e+01 2.649541e-03 9.354656e+00
 9.089157e-04 5.454867e+00 2.065589e+00 2.426784e+00 7.716000e+00 1.538363e+01 2.650142e-03 9.354966e+00
 9.093140e-04 5.454744e+00 2.065689e+00 2.426928e+00 7.716000e+00 1.545012e+01 2.650743e-03 9.355276e+00
 9.097124e-04 5.453585e+00 2.065788e+00 2.427074e+00 7.715000e+00 1.540200e+01 2.651344e-03 9.354118e+00
 9.101111e-04 5.453462e+00 2.065887e+00 2.427221e+00 7.715000e+00 1.552885e+01 2.651946e-03 9.354428e+00
 9.105099e-04 5.453340e+00 2.065987e+00 2.427368e+00 7.715000e+00 1.537268e+01 2.652547e-03 9.354737e+00
 9.109089e-04 5.453217e+00 2.066086e+00 2.427513e+00 7.715000e+00 1.534134e+01 2.653149e-03 9.355047e+00
 9.113080e-04 5.452058e+00 2.066185e+00 2.427656e+00 7.714000e+00 1.537740e+01 2.653751e-03 9.353889e+00
 9.117074e-04 5.451936e+00 2.066284e+00 2.427802e+00 7.714000e+00 1.535286e+01 2.654353e-03 9.354199e+00
 9.121069e-04 5.451813e+00 2.066383e+00 2.427949e+00 7.714000e+00 1.547477e+01 2.654956e-03 9.354509e+00
 9.125065e-04 5.451691e+00 2.066482e+00 2.428095e+00 7.714000e+00 1.530375e+01 2.655558e-03 9.354819e+00
 9.129064e-04 5.450532e+00 2.066581e+00 2.428239e+00 7.713000e+00 1.529787e+01 2.656161e-03 9.353661e+00
 9.133064e-04 5.450410e+00 2.066680e+00 2.428382e+00 7.713000e+00 1.530559e+01 2.656764e-03 9.353971e+00
 9.137066e-04 5.450288e+00 2.066778e+00 2.428528e+00 7.713000e+00 1.530604e+01 2.657367e-03 9.354281e+00
 9.141070e-04 5.450167e+00 2.066877e+00 2.428674e+00 7.713000e+00 1.541865e+01 2.657971e-03 9.354591e+00
 9.145076e-04 5.449008e+00 2.066976e+00 2.428820e+00 7.712000e+00 1.524073e+01 2.658574e-03 9.353433e+00
 9.149083e-04 5.448886e+00 2.067074e+00 2.428963e+00 7.712000e+00 1.526951e+01 2.659178e-03 9.353743e+00
 9.153092e-04 5.448765e+00 2.067173e+00 2.429106e+00 7.712000e+00 1.524215e+01 2.659782e-03 9.354053e+00
 9.157103e-04 5.448643e+00 2.067271e+00 2.429252e+00 7.712000e+00 1.526535e+01 2.660386e-03 9.354363e+00
 9.161116e-04 5.447484e+00 2.067369e+00 2.429398e+00 7.711000e+00 1.534856e+01 2.660990e-03 9.353204e+00
 9.165130e-04 5.447363e+00 2.067468e+00 2.429542e+00 7.711000e+00 1.517742e+01 2.661595e-03 9.353514e+00
 9.169146e-04 5.447242e+00 2.067566e+00 2.429685e+00 7.711000e+00 1.524197e+01 2.662200e-03 9.353824e+00
 9.173164e-04 5.447121e+00 2.067664e+00 2.429828e+00 7.711000e+00 1.518277e+01 2.662805e-03 9.354135e+00
 9.177184e-04 5.445962e+00 2.067762e+00 2.429973e+00 7.710000e+00 1.523059e+01 2.663410e-03 9.352976e+00
 9.181205e-04 5.445841e+00 2.067860e+00 2.430119e+00 7.710000e+00 1.526101e+01 2.664015e-03 9.353286e+00
 9.185228e-04 5.445720e+00 2.067958e+00 2.430263e+00 7.710000e+00 1.511867e+01 2.664621e-03 9.353597e+00
 9.189253e-04 5.444562e+00 2.068056e+00 2.430405e+00 7.709000e+00 1.519852e+01 2.665226e-03 9.352438e+00
 9.193280e-04 5.444441e+00 2.068154e+00 2.430548e+00 7.709000e+00 1.513070e+01 2.665832e-03 9.352748e+00
 9.197309e-04 5.444321e+00 2.068251e+00 2.430693e+00 7.709000e+00 1.520533e+01 2.666438e-03 9.353058e+00
 9.201339e-04 5.444200e+00 2.068349e+00 2.430838e+00 7.709000e+00 1.516701e+01 2.667045e-03 9.353369e+00
 9.205371e-04 5.443042e+00 2.068447e+00 2.430981e+00 7.708000e+00 1.506448e+01 2.667651e-03 9.352210e+00
 9.209405e-04 5.442922e+00 2.068544e+00 2.431122e+00 7.708000e+00 1.513939e+01 2.668258e-03 9.352520e+00
 9.213440e-04 5.442801e+00 2.068642e+00 2.431265e+00 7.708000e+00 1.508286e+01 2.668865e-03 9.352831e+00
 9.217477e-04 5.442681e+00 2.068739e+00 2.431410e+00 7.708000e+00 1.518234e+01 2.669472e-03 9.353141e+00
 9.221516e-04 5.441523e+00 2.068837e+00 2.431554e+00 7.707000e+00 1.508041e+01 2.670079e-03 9.351982e+00
 9.225557e-04 5.441403e+00 2.068934e+00 2.431697e+00 7.707000e+00 1.502102e+01 2.670687e-03 9.352292e+00
 9.229600e-04 5.441283e+00 2.069031e+00 2.431838e+00 7.707000e+00 1.507600e+01 2.671295e-03 9.352603e+00
 9.233644e-04 5.441163e+00 2.069128e+00 2.431981e+00 7.707000e+00 1.503365e+01 2.671902e-03 9.352913e+00
 9.237690e-04 5.440006e+00 2.069226e+00 2.432125e+00 7.706000e+00 1.515652e+01 2.672511e-03 9.351754e+00
 9.241738e-04 5.439886e+00 2.069323e+00 2.432269e+00 7.706000e+00 1.500019e+01 2.673119e-03 9.352065e+00
 9.245788e-04 5.439766e+00 2.069420e+00 2.432410e+00 7.706000e+00 1.497831e+01 2.673727e-03 9.352375e+00
 9.249840e-04 5.439646e+00 2.069516e+00 2.432551e+00 7.706000e+00 1.500190e+01 2.674336e-03 9.352686e+00
 9.253893e-04 5.438489e+00 2.069613e+00 2.432694e+00 7.705000e+00 1.499109e+01 2.674945e-03 9.351527e+00
 9.257948e-04 5.438370e+00 2.069710e+00 2.432838e+00 7.705000e+00 1.510340e+01 2.675554e-03 9.351837e+00
 9.262005e-04 5.438250e+00 2.069807e+00 2.432981e+00 7.705000e+00 1.493059e+01 2.676164e-03 9.352148e+00
 9.266063e-04 5.438131e+00 2.069904e+00 2.433122e+00 7.705000e+00 1.495800e+01 2.676773e-03 9.352459e+00
 9.270124e-04 5.436974e+00 2.070000e+00 2.433262e+00 7.704000e+00 1.492969e+01 2.677383e-03 9.351299e+00
 9.274186e-04 5.436855e+00 2.070097e+00 2.433405e+00 7.704000e+00 1.495990e+01 2.677993e-03 9.351610e+00
 9.278250e-04 5.436736e+00 2.070193e+00 2.433548e+00 7.704000e+00 1.502979e+01 2.678603e-03 9.351921e+00
 9.282315e-04 5.436616e+00 2.070290e+00 2.433690e+00 7.704000e+00 1.487249e+01 2.679213e-03 9.352231e+00
 9.286383e-04 5.435460e+00 2.070386e+00 2.433831e+00 7.703000e+00 1.493200e+01 2.679824e-03 9.351072e+00
 9.290452e-04 5.435341e+00 2.070482e+00 2.433971e+00 7.703000e+00 1.487490e+01 2.680435e-03 9.351382e+00
 9.294523e-04 5.435222e+00 2.070578e+00 2.434114e+00 7.703000e+00 1.492742e+01 2.681046e-03 9.351693e+00
 9.298596e-04 5.434066e+00 2.070675e+00 2.434257e+00 7.702000e+00 1.493311e+01 2.681657e-03 9.350533e+00
 9.302671e-04 5.433947e+00 2.070771e+00 2.434398e+00 7.702000e+00 1.481137e+01 2.682268e-03 9.350844e+00
 9.306747e-04 5.433828e+00 2.070867e+00 2.434537e+00 7.702000e+00 1.488493e+01 2.682880e-03 9.351155e+00
 9.310825e-04 5.433710e+00 2.070963e+00 2.434678e+00 7.702000e+00 1.482322e+01 2.683492e-03 9.351466e+00
 9.314905e-04 5.432554e+00 2.071058e+00 2.434820e+00 7.701000e+00 1.491264e+01 2.684104e-03 9.350306e+00
 9.318987e-04 5.432435e+00 2.071154e+00 2.434963e+00 7.701000e+00 1.483795e+01 2.684716e-03 9.350617e+00
 9.323071e-04 5.432317e+00 2.071250e+00 2.435103e+00 7.701000e+00 1.476185e+01 2.685329e-03 9.350928e+00
 9.327156e-04 5.432199e+00 2.071346e+00 2.435242e+00 7.701000e+00 1.482566e+01 2.685941e-03 9.351239e+00
 9.331243e-04 5.431043e+00 2.071441e+00 2.435383e+00 7.700000e+00 1.477980e+01 2.686554e-03 9.350079e+00
 9.335332e-04 5.430925e+00 2.071537e+00 2.435525e+00 7.700000e+00 1.490039e+01 2.687167e-03 9.350390e+00
 9.339423e-04 5.430807e+00 2.071632e+00 2.435667e+00 7.700000e+00 1.474863e+01 2.687781e-03 9.350701e+00
 9.343515e-04 5.430689e+00 2.071728e+00 2.435806e+00 7.700000e+00 1.473101e+01 2.688394e-03 9.351012e+00
 9.347609e-04 5.429533e+00 2.071823e+00 2.435945e+00 7.699000e+00 1.474434e+01 2.689008e-03 9.349852e+00
 9.351706e-04 5.429415e+00 2.071919e+00 2.436085e+00 7.699000e+00 1.474284e+01 2.689622e-03 9.350163e+00
 9.355803e-04 5.429298e+00 2.072014e+00 2.436227e+00 7.699000e+00 1.484639e+01 2.690236e-03 9.350474e+00
 9.359903e-04 5.429180e+00 2.072109e+00 2.436368e+00 7.699000e+00 1.467896e+01 2.690850e-03 9.350786e+00
 9.364005e-04 5.428025e+00 2.072204e+00 2.436507e+00 7.698000e+00 1.470668e+01 2.691465e-03 9.349625e+00
 9.368108e-04 5.427907e+00 2.072299e+00 2.436645e+00 7.698000e+00 1.467635e+01 2.692080e-03 9.349936e+00
 9.372213e-04 5.427790e+00 2.072394e+00 2.436786e+00 7.698000e+00 1.471077e+01 2.692695e-03 9.350248e+00
 9.376320e-04 5.427672e+00 2.072489e+00 2.436927e+00 7.698000e+00 1.476325e+01 2.693310e-03 9.350559e+00
 9.380428e-04 5.426517e+00 2.072584e+00 2.437067e+00 7.697000e+00 1.461818e+01 2.693926e-03 9.349398e+00
 9.384539e-04 5.426400e+00 2.072679e+00 2.437205e+00 7.697000e+00 1.468591e+01 2.694541e-03 9.349709e+00
 9.388651e-04 5.426283e+00 2.072773e+00 2.437343e+00 7.697000e+00 1.462612e+01 2.695157e-03 9.350021e+00
 9.392765e-04 5.425128e+00 2.072868e+00 2.437484e+00 7.696000e+00 1.469801e+01 2.695773e-03 9.348860e+00
 9.396881e-04 5.425011e+00 2.072963e+00 2.437625e+00 7.696000e+00 1.466004e+01 2.696390e-03 9.349171e+00
 9.400999e-04 5.424894e+00 2.073057e+00 2.437764e+00 7.696000e+00 1.456603e+01 2.697006e-03 9.349483e+00
 9.405118e-04 5.424778e+00 2.073152e+00 2.437901e+00 7.696000e+00 1.463369e+01 2.697623e-03 9.349794e+00
 9.409240e-04 5.423623e+00 2.073246e+00 2.438040e+00 7.695000e+00 1.457863e+01 2.698240e-03 9.348633e+00
 9.413363e-04 5.423506e+00 2.073340e+00 2.438180e+00 7.695000e+00 1.468938e+01 2.698857e-03 9.348945e+00
 9.417488e-04 5.423390e+00 2.073435e+00 2.438320e+00 7.695000e+00 1.456104e+01 2.699474e-03 9.349256e+00
 9.421614e-04 5.423273e+00 2.073529e+00 2.438458e+00 7.695000e+00 1.452957e+01 2.700092e-03 9.349568e+00
 9.425743e-04 5.422119e+00 2.073623e+00 2.438595e+00 7.694000e+00 1.455399e+01 2.700710e-03 9.348407e+00
 9.429873e-04 5.422003e+00 2.073717e+00 2.438734e+00 7.694000e+00 1.454284e+01 2.701328e-03 9.348718e+00
 9.434005e-04 5.421886e+00 2.073811e+00 2.438874e+00 7.694000e+00 1.464993e+01 2.701946e-03 9.349030e+00
 9.438139e-04 5.421770e+00 2.073905e+00 2.439013e+00 7.694000e+00 1.448726e+01 2.702565e-03 9.349342e+00
 9.442275e-04 5.420616e+00 2.073999e+00 2.439151e+00 7.693000e+00 1.450750e+01 2.703184e-03 9.348180e+00
 9.446413e-04 5.420500e+00 2.074093e+00 2.439287e+00 7.693000e+00 1.447904e+01 2.703803e-03 9.348492e+00
 9.450552e-04 5.420384e+00 2.074187e+00 2.439426e+00 7.693000e+00 1.451176e+01 2.704422e-03 9.348804e+00
 9.454693e-04 5.419230e+00 2.074280e+00 2.439566e+00 7.692000e+00 1.456900e+01 2.705041e-03 9.347642e+00
 9.458836e-04 5.419115e+00 2.074374e+00 2.439704e+00 7.692000e+00 1.442653e+01 2.705661e-03 9.347954e+00
 9.462981e-04 5.418999e+00 2.074467e+00 2.439840e+00 7.692000e+00 1.448991e+01 2.706281e-03 9.348266e+00
 9.467128e-04 5.418883e+00 2.074561e+00 2.439977e+00 7.692000e+00 1.442760e+01 2.706901e-03 9.348577e+00
 9.471276e-04 5.417730e+00 2.074654e+00 2.440116e+00 7.691000e+00 1.450078e+01 2.707521e-03 9.347416e+00
 9.475427e-04 5.417614e+00 2.074748e+00 2.440255e+00 7.691000e+00 1.446339e+01 2.708142e-03 9.347727e+00
 9.479579e-04 5.417499e+00 2.074841e+00 2.440392e+00 7.691000e+00 1.437399e+01 2.708762e-03 9.348039e+00
 9.483733e-04 5.417383e+00 2.074934e+00 2.440528e+00 7.691000e+00 1.443268e+01 2.709383e-03 9.348351e+00
 9.487888e-04 5.416230e+00 2.075027e+00 2.440665e+00 7.690000e+00 1.438633e+01 2.710005e-03 9.347189e+00
 9.492046e-04 5.416115e+00 2.075121e+00 2.440804e+00 7.690000e+00 1.450145e+01 2.710626e-03 9.347501e+00
 9.496205e-04 5.416000e+00 2.075214e+00 2.440942e+00 7.690000e+00 1.436235e+01 2.711248e-03 9.347813e+00
 9.500366e-04 5.415885e+00 2.075307e+00 2.441078e+00 7.690000e+00 1.433939e+01 2.711870e-03 9.348125e+00
 9.504530e-04 5.414732e+00 2.075400e+00 2.441214e+00 7.689000e+00 1.435423e+01 2.712492e-03 9.346963e+00
 9.508694e-04 5.414617e+00 2.075492e+00 2.441351e+00 7.689000e+00 1.435642e+01 2.713114e-03 9.347275e+00
 9.512861e-04 5.414502e+00 2.075585e+00 2.441489e+00 7.689000e+00 1.445156e+01 2.713737e-03 9.347587e+00
 9.517030e-04 5.414387e+00 2.075678e+00 2.441627e+00 7.689000e+00 1.429061e+01 2.714359e-03 9.347899e+00
 9.521200e-04 5.413235e+00 2.075771e+00 2.441762e+00 7.688000e+00 1.432921e+01 2.714983e-03 9.346737e+00
 9.525372e-04 5.413120e+00 2.075863e+00 2.441897e+00 7.688000e+00 1.428571e+01 2.715606e-03 9.347049e+00
 9.529546e-04 5.413006e+00 2.075956e+00 2.442035e+00 7.688000e+00 1.433595e+01 2.716229e-03 9.347361e+00
 9.533722e-04 5.412891e+00 2.076048e+00 2.442173e+00 7.688000e+00 1.435422e+01 2.716853e-03 9.347674e+00
 9.537900e-04 5.411739e+00 2.076141e+00 2.442309e+00 7.687000e+00 1.423546e+01 2.717477e-03 9.346511e+00
 9.542079e-04 5.411624e+00 2.076233e+00 2.442443e+00 7.687000e+00 1.429941e+01 2.718101e-03 9.346823e+00
 9.546260e-04 5.411510e+00 2.076325e+00 2.442579e+00 7.687000e+00 1.424486e+01 2.718726e-03 9.347136e+00
 9.550443e-04 5.410358e+00 2.076417e+00 2.442716e+00 7.686000e+00 1.433344e+01 2.719350e-03 9.345973e+00
