redshift luminosity_distance mass_1_source mass_2_source chi_eff chi_1 chi_2 mass_1 mass_2 radius_1 radius_2 lambda_1 lambda_2 theta_jn phase psi ra dec geocent_time prompt_collapse inclination_EM log10_mej_dyn v_ej_dyn Ye_dyn log10_mdisk log10_mej_wind v_ej_wind Ye_wind chi_BH Ebv trigger_time redshift luminosity_distance prompt_collapse has_grb thetaCore log10_Ekin_iso log10_n0
0.401184448269564 2248.8807841503235 1.5244070982110085 1.2767594748069218 0.01122952690504 0.0206347605138543 0.0 2.135975518844999 1.788975520280275 12.120781255392323 12.18429497632602 221.0959897710551 668.4032194301507 0.7119589097841861 3.3125860317652163 1.021090173928922 3.881308223033998 1.2871351276543872 2231969165.020595 3 0.7119589097841861 -2.087561071036196 0.2135272659780417 0.2448326714284455 -0.6966580331792281 -1.553658936898139 0.126233290588288 0.235499255206508 0.7019141979455641 0.02273094 70076.97666690503 0.401184448269564 2248.8807841503235 3 True 0.3866307479223329 51.11649293368648 -0.6529797719722739
0.2762091340152744 1457.980560967914 1.5843776461065235 1.338064156445453 0.0098368230601335 0.0181443754813672 0.0 2.0219972236907657 1.7076496983541305 12.092717053119298 12.175432596660851 169.87179968240875 505.9521780732614 0.1101513252490687 1.5010273500043374 0.2060356262978434 3.3378739254354954 -0.1235257681819846 2226076093.414917 1 0.1101513252490687 -3.375780816502875 0.232054811928964 0.3437938735530048 -1.873153515857253 -2.7014585768294843 0.0695464369883492 0.3822924768162302 0.7441788987340081 0.025817838 70008.7698196171 0.2762091340152744 1457.980560967914 1 True 0.1087004301921601 51.16282249739592 -1.042845423975295
0.135612245490427 660.3792790578775 1.3998716425772182 1.3285167067764223 0.0387681816656471 0.0 0.0796186112245692 1.5897113794254871 1.50867984055392 12.162139027163102 12.176909659938378 383.45047423004473 527.6009711813106 1.210095347348531 5.579129544442316 2.4012348975548816 4.727051229768162 -0.525371235336775 2232734370.6089435 2 1.210095347348531 -2.26299996017282 0.2051210065287955 0.1780960531586312 -0.767964828045217 -1.152057532778244 0.0529161127680251 0.240547238843326 0.684446672323195 0.62595606 70085.83321306648 0.135612245490427 660.3792790578775 2 True 0.0468070745699639 52.66949918967516 -2.0260112486962805
0.1017627996476664 484.8263702662004 1.3804578361419122 1.3735023659138048 0.0048661192739729 0.0097077204881759 0.0 1.5209370903432728 1.5132738119918872 12.166570216995686 12.168047280273212 417.1222463346178 431.50943799264354 0.8087943444908596 1.5396522985441643 0.0354994392513132 1.3726099162841152 0.5034079048422394 2227993220.9756126 2 0.8087943444908596 -2.27932216153544 0.2078372598979849 0.2287468610256744 -0.7468997428985914 -1.178384647218498 0.0689376345518678 0.2028200784720329 0.6959934923544522 0.5569082 70030.95879601403 0.1017627996476664 484.8263702662004 2 True 0.0381603273469816 52.92195084800738 -3.4232220241930627
0.2498871736015165 1300.7611778615844 1.5004525660720551 1.2793866275481467 0.0161486276288664 0.0299180320797593 0.0 1.875396416930944 1.599088935849729 12.12964363505749 12.18429497632602 245.4349338247696 660.6791453725638 2.1427677414555726 0.2996963433426237 0.5520529692519223 0.4099964408771922 0.7250940965639298 2226754924.514387 3 0.9988249121342206 -2.118226217590821 0.2110442443183446 0.1610476318842629 -0.7177788340984751 -1.070843913853963 0.1160891313734381 0.3580230973900315 0.6961359496134347 0.060815677 70016.62666104615 0.2498871736015165 1300.7611778615844 3 True 0.1390227548533832 51.68216832068602 -2.9244538539831195
0.3627955630182157 1998.493557417028 1.3499987469762345 1.2848511910012974 0.0034754241732849 0.0067831330865573 0.0 1.8397723024593635 1.7509895022352382 12.172478470105794 12.18429497632602 478.2320162205742 643.4251219994184 0.1962198039941517 4.317104448076327 1.6214963302175611 1.1760841779982916 0.0715301398435467 2239115119.255545 3 0.1962198039941517 -2.299656329011415 0.1951184386291014 0.3493542569283848 -0.766687586178708 -1.2235539740813572 0.0586100880592331 0.3098211980913088 0.6419252436715592 0.32344726 70159.68447055029 0.3627955630182157 1998.493557417028 3 False 0.3235412868903891 50.95349913387401 -1.9055643233463293
0.2825677652063561 1496.4731160721428 1.3491303254556906 1.2518831662076724 0.0090671439525504 0.0174807157666342 0.0 1.730351066491829 1.6056249947824317 12.172478470105794 12.187249102881072 481.0495458765254 749.3273292262171 2.357745173475548 2.183699790190006 1.2159404429609308 2.385865643706 -0.4937667487123048 2233707047.634541 3 0.7838474801142452 -2.295929604191717 0.1915034824174054 0.2656613346650154 -0.7694827950120905 -1.0264000486286038 0.0647554055606659 0.3712714549154534 0.6229664589481791 0.16599375 70097.0910490109 0.2825677652063561 1496.4731160721428 3 False 0.1355006798817623 51.46598310533169 -3.744622269532544
0.0683506011163368 318.34968768610224 1.411412694827477 1.2960696141286383 0.0121453709035856 0.0 0.0253716131438483 1.507883600942164 1.3846567513429495 12.159030716463826 12.181340849770962 364.492744490476 611.1445494270384 1.882172137988496 2.786611942884909 0.9267662253262796 1.2403518998878216 0.5528783360768296 2234809185.791789 3 1.2594205156012972 -2.235648111224239 0.2029161879558023 0.2838630691281927 -0.7686535143508354 -1.1418608997349846 0.0536494002049034 0.2517675315859535 0.6736821414462212 1.6201366 70109.84727768274 0.0683506011163368 318.34968768610224 3 False 0.0715844117626486 52.26173992426041 -3.252970741327201
0.0678879462884906 316.0932523300928 1.3610123091974364 1.344918174237762 0.0171375765421296 0.0340724991715158 0.0 1.4534086397422068 1.43622190701283 12.170369076637945 12.173955533383324 455.047501904842 490.5756208801167 1.6499938084903074 3.347847936235855 1.5821374314978645 5.615662345688558 -0.2661513839984661 2230416231.790545 3 1.491598845099486 -2.28780916073738 0.2027045280532643 0.2166329526215194 -0.7504864467410248 -0.9512585438416304 0.0767930942238105 0.2848625019300017 0.6759579231775067 0.06616804 70059.00290266835 0.0678879462884906 316.0932523300928 3 False 0.0467592053877012 52.32432884206773 -1.9946338057516624
0.0723532636158672 337.9274852729214 1.3526332153065426 1.3464468694574714 0.0143544693829818 0.0 0.0287748913958798 1.450500642909195 1.443866694748087 12.172478470105794 12.173955533383324 473.76913053583377 486.3818512821504 2.3096716591894983 2.9601303146943865 2.164211472834326 4.138133395669911 0.9329260693231738 2210538698.4750824 4 0.8319209944002949 -2.290784777769194 0.2019642665055618 0.197400834544605 -0.74602304369391 -1.0908081426088247 0.0636850996179538 0.3007030045859363 0.6729793198337187 0.013431398 69828.9388596653 0.0723532636158672 337.9274852729214 4 False 0.09130744281584 52.06489900474376 -1.110415430734082
