redshift    gw_detected    grb_detected    DeltaOmega    telt_vr    lsstg    lssti    telt_ztf    ztfg    ztfi    telt_pstarrs    ps1::g    ps1::i    telt_ultrasat    ultrasat_custom    radio_afterglow    opt_afterglow    xray_afterglow    telt_vr_afterglow 
0.888    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.983    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.625    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.676    1    0    1487.52    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.902    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.839    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.903    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.459    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.444    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.442    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.554    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.910    1    0    21841.44    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.056    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.983    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.870    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
4.450    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.695    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.347    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.708    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.138    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.522    1    0    8941.01    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.711    1    0    3660.05    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.084    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.388    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.219    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.552    1    0    8608.34    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.653    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.778    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.800    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.232    1    0    6614.52    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.588    1    0    32135.74    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.046    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.343    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.442    1    0    568.90    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.329    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.691    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.201    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.105    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.973    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.002    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.333    1    0    711.73    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.816    1    0    2548.53    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.269    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.955    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.347    1    0    12459.23    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.602    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.276    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.306    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.240    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.257    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.911    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.235    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.226    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.597    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.060    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.282    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.625    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.337    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.006    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.635    1    0    7958.05    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.181    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.601    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.440    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.255    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.200    1    0    157.21    0    0    0    0    0    0    0    0    0    0.020833333333333332    0    0    0    0    0 
0.727    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.944    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.612    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.017    1    0    4024.45    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.201    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.008    1    0    3049.10    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.833    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.508    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.293    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.872    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.937    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.401    1    0    1044.76    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.254    1    0    253.26    0    0    0    0    0    0    0    0    0    0.03125    0    0    0    0    0.0 
1.360    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
23.252    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.809    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.844    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.264    1    0    820.89    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.331    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.301    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.873    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.494    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.574    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.595    1    0    1142.60    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.036    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.283    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.024    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.467    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.745    1    0    1657.22    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.758    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.573    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.795    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.532    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.633    1    0    7279.15    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.762    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.389    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.870    1    0    4097.30    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.446    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.700    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.579    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.490    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.332    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.521    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.621    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.311    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.537    1    0    3654.94    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.664    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.453    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.160    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.538    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.871    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.770    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.061    1    0    5273.33    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.550    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.731    1    0    2056.58    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.212    1    0    193.41    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.750    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.213    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.706    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.874    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.516    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.625    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.770    1    0    1210.30    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.055    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.299    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.141    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.844    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.235    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.161    1    0    5867.43    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.994    1    0    8697.42    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.068    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.871    1    0    2660.91    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.625    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.275    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.818    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.379    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.513    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.337    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.129    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.581    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.669    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.762    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.549    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.075    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.371    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.886    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.419    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.356    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.742    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.326    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
7.836    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.296    1    0    3281.41    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.764    1    0    6109.77    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.212    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.390    1    0    1079.81    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.847    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.415    1    0    320.99    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.095    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.383    1    0    85.10    0    0    0    0    0    0    0    0    0    0.020833333333333332    0    0    0    0    0.0 
0.233    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.749    1    0    6087.33    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.357    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.120    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.894    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.263    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.212    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.632    1    0    510.81    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.461    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.854    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.614    1    0    3015.67    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.736    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.600    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.125    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.890    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.721    1    0    5892.63    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.835    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.991    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.562    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.267    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.536    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.333    1    0    9957.67    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.376    1    0    394.25    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.653    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.888    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.696    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.838    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.034    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.701    1    0    2063.03    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.346    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.975    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.388    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.554    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.995    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.728    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.321    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.934    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.138    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.140    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.355    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.836    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.990    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.802    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.069    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.965    1    0    21629.78    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.700    1    0    963.35    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.308    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.916    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.445    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.567    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.307    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.727    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.809    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.538    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.906    1    0    1553.50    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.693    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.713    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.336    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.872    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.974    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.914    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.564    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.612    1    0    15399.71    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.450    1    0    6592.01    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.726    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.024    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.458    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.611    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.459    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.077    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.011    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.078    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.999    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.908    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.059    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.261    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.421    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.264    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.433    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
4.137    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.558    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.113    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.999    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.117    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.991    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.560    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.356    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.126    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
5.384    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
4.197    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.218    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.147    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.284    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.580    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.477    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
4.595    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
23.381    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.047    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.777    1    0    1338.67    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.590    1    0    2458.84    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.120    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.378    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.781    1    0    1758.29    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.898    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
4.189    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.262    1    0    5143.19    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.226    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.267    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.630    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.477    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.714    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.736    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.217    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
4.651    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.886    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.737    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.947    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.442    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.507    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
4.070    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.350    1    0    604.22    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.248    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.085    1    0    4747.26    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.784    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.380    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.911    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.582    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.645    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.439    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
5.019    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.294    1    0    115.02    0    0    0    0    0    0    0    0    0    0.020833333333333332    0    0    0    0    0 
1.049    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.335    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.271    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.926    1    0    2652.10    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.399    1    0    14961.95    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.249    1    0    209.47    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.014    1    1    10.00    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.111    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.586    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.389    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.607    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.049    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.764    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.485    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.531    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.479    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.979    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.377    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.708    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.545    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.815    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.307    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.114    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.633    1    0    2305.71    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.343    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.882    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.452    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.807    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.846    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.442    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.438    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.488    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
