 redshift gw_detected snr grb_detected DeltaOmega telt_vr lsstg lssti telt_ztf ztfg ztfi telt_roman f158 f213 telt_pstarrs telt_ultrasat ultrasat_custom ps1::i ps1::g afterglow_search radio_afterglow opt_afterglow xray_afterglow telt_vr_afterglow kn_visible grb_afg_visible kn_afg_visible detection_time
32387 1.751 0 2.776 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32388 0.624 1 16.519 0 50.139 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
32389 1.556 1 12.500 0 81.375 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
32390 0.753 0 10.026 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32391 1.803 0 4.552 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32392 0.862 1 22.780 0 122.249 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
32393 2.655 0 4.638 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32394 1.618 0 10.707 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32395 3.314 0 4.714 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32396 1.517 0 5.700 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32397 1.902 0 6.500 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32398 3.341 0 5.623 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32399 1.996 0 3.435 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32400 1.598 0 9.223 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32401 1.421 0 7.612 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32402 1.327 0 11.203 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32403 2.092 0 8.794 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32404 2.287 1 12.440 0 218.409 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.033
32405 0.686 0 7.823 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32406 1.529 1 12.881 0 103.104 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
32407 1.359 1 13.893 0 132.645 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
32408 2.008 0 4.287 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32409 1.313 0 10.161 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32410 0.562 0 11.886 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32411 1.812 0 7.323 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32412 5.285 0 2.261 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32413 0.806 0 11.222 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32414 3.956 0 7.826 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32415 0.323 1 24.892 0 40.246 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
32416 0.924 0 10.740 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32417 0.790 0 10.621 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32418 1.703 0 8.294 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32419 3.137 0 8.785 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32420 0.386 1 29.421 0 18.141 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
32421 0.892 0 6.968 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32422 113.866 0 0.459 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32423 1.824 0 11.388 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32424 1.072 0 11.214 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32425 1.254 0 4.545 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32426 1.327 1 13.995 0 150.416 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.033
32427 0.257 1 42.294 0 8.145 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.147
32428 0.874 1 15.478 0 192.774 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
32429 1.896 0 10.931 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32430 0.806 1 31.398 0 27.518 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.147
32431 1.394 1 22.136 0 110.708 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
32432 1.014 0 11.595 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32433 1.718 1 16.734 0 86.448 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
32434 0.837 1 16.443 0 152.807 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
32435 4.799 0 4.506 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32436 2.140 0 5.658 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32437 1.685 0 8.466 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32438 0.747 1 28.911 0 30.916 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
32439 2.786 0 6.605 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32440 0.432 1 28.848 0 24.234 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.147
32441 1.518 0 3.836 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32442 2.182 0 2.686 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32443 0.842 1 18.628 0 61.625 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
32444 1.673 0 8.729 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32445 0.820 1 35.828 0 56.179 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
32446 0.931 1 25.466 0 59.719 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
32447 1.611 0 6.271 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32448 1.463 0 10.308 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32449 2.646 0 6.663 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32450 0.459 1 24.139 0 37.250 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
32451 0.959 0 11.289 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32452 96.843 0 0.946 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32453 4.203 0 3.833 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32454 0.978 1 21.512 0 47.272 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
32455 2.983 0 6.129 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32456 1.938 0 10.920 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32457 0.986 0 9.930 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32458 1.426 1 22.888 0 45.641 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.383
32459 1.120 1 15.877 0 94.011 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.033
32460 1.308 0 8.969 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32461 3.379 0 7.223 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32462 1.990 0 3.288 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32463 1.379 1 14.503 0 85.091 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
32464 1.476 0 8.388 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32465 0.923 0 11.361 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32466 0.542 1 41.038 0 17.439 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
32467 2.322 1 14.820 0 251.531 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.147
32468 2.196 0 4.487 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32469 1.199 0 11.628 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32470 1.727 0 5.314 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32471 2.436 0 3.272 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32472 0.889 1 21.060 0 32.628 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.147
32473 0.999 0 9.302 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32474 1.843 1 13.842 0 196.934 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
32475 1.072 1 21.721 0 78.583 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.033
32476 1.040 1 14.256 0 62.632 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
32477 2.621 0 11.849 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32478 1.490 0 11.109 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32479 2.142 0 4.042 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32480 2.096 0 9.838 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32481 0.345 1 21.039 0 41.036 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.147
32482 0.521 1 37.837 0 36.475 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
32483 1.280 0 10.146 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32484 1.018 0 7.557 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32485 0.669 0 9.419 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32486 0.915 0 5.955 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32487 1.508 0 9.790 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32488 1.943 0 6.041 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32489 0.445 1 15.042 0 45.935 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.147
32490 4.942 0 6.229 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32491 1.431 0 6.563 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32492 2.364 0 7.661 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32493 2.995 0 8.882 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32494 0.614 1 12.456 0 104.100 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
32495 2.091 0 9.319 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32496 5.476 0 5.840 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32497 2.339 0 4.472 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32498 2.250 0 2.304 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32499 2.475 0 7.392 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32500 2.438 0 3.203 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32501 1.820 0 5.712 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32502 2.785 0 5.452 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32503 0.645 1 24.953 0 108.024 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
32504 0.730 0 7.505 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32505 0.747 1 13.016 0 105.964 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
32506 2.735 1 15.692 0 223.102 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
32507 1.847 0 3.406 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32508 0.918 0 11.236 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32509 0.235 1 25.554 0 18.695 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
32510 1.493 1 13.619 0 118.477 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
32511 1.366 1 19.360 0 91.107 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
32512 0.997 0 8.789 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32513 3.001 0 5.032 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32514 0.570 0 11.248 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32515 1.120 1 28.533 0 20.074 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.033
32516 2.235 0 4.760 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32517 0.877 0 11.152 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32518 1.823 0 4.527 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32519 0.391 1 59.085 0 4.042 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
32520 1.331 0 4.746 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32521 1.888 0 5.126 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32522 4.186 0 5.556 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32523 1.173 1 23.127 0 70.720 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
32524 3.191 0 5.575 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32525 1.979 0 9.863 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32526 3.002 0 5.937 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32527 0.769 1 15.101 0 88.910 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
32528 3.677 0 3.706 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32529 3.303 0 7.664 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32530 0.809 0 5.654 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32531 0.758 1 18.766 0 119.515 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.033
32532 0.912 0 10.053 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32533 0.762 1 12.664 0 95.689 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
32534 0.796 0 10.943 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32535 1.209 1 12.154 0 57.557 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.147
32536 1.664 0 7.893 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32537 2.559 0 9.662 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32538 2.437 1 13.055 0 202.375 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
32539 0.733 0 9.350 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32540 3.124 0 4.552 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32541 5.304 0 2.781 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32542 1.554 0 8.286 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32543 3.838 0 6.348 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32544 1.288 1 15.845 0 171.856 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
32545 2.405 0 8.312 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32546 0.606 1 17.269 0 37.008 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.147
32547 2.037 0 3.713 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32548 1.172 0 11.610 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32549 3.991 0 9.972 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32550 3.185 0 3.207 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32551 0.455 1 24.130 0 25.018 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.147
32552 1.964 0 9.303 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32553 0.853 1 29.594 0 38.550 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
32554 0.990 1 12.464 0 151.421 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.383
32555 2.961 0 3.439 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32556 0.915 1 30.916 0 33.513 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
32557 0.329 1 57.988 1 4.255 0.066 0 0 0.000 0 0 0.000 0 0 0.042 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
32558 0.540 1 24.097 0 151.151 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
32559 1.941 0 11.010 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32560 0.543 1 28.700 0 35.708 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
32561 4.800 0 5.405 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32562 1.489 0 9.245 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32563 1.531 0 8.252 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32564 0.936 0 9.856 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32565 1.195 1 19.246 0 193.229 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.033
32566 1.967 0 10.608 0 inf 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 0 0 0 0 0.000 0 0 0 
32567 1.241 1 13.967 0 152.904 0.000 0 0 0.000 0 0 0.000 0 0 0.000 0.000 0 0 0 1 0 0 0 0.000 0 0 0 0.200
