9.402337e-01 1.401084e+01 8.112147e+03 2.695312e+08 2.449079e+02
9.492508e-01 1.401016e+01 7.722147e+03 2.695312e+08 2.464631e+02
9.583103e-01 1.400951e+01 7.353337e+03 2.695312e+08 2.480282e+02
9.674116e-01 1.400889e+01 7.001883e+03 2.705078e+08 2.496032e+02
9.765538e-01 1.400830e+01 6.668330e+03 2.705078e+08 2.511882e+02
9.857361e-01 1.400772e+01 6.352981e+03 2.705078e+08 2.527834e+02
9.949578e-01 1.400717e+01 6.051167e+03 2.714844e+08 2.543886e+02
1.004218e+00 1.400662e+01 5.765585e+03 2.714844e+08 2.560040e+02
1.013516e+00 1.400608e+01 5.493415e+03 2.714844e+08 2.576297e+02
1.022850e+00 1.400555e+01 5.234636e+03 2.714844e+08 2.592657e+02
1.032221e+00 1.400502e+01 4.989389e+03 2.724609e+08 2.609121e+02
1.041626e+00 1.400449e+01 4.755826e+03 2.724609e+08 2.625689e+02
1.051084e+00 1.400396e+01 4.533089e+03 2.724609e+08 2.642363e+02
1.060672e+00 1.400340e+01 4.318886e+03 2.724609e+08 2.659143e+02
1.070385e+00 1.400284e+01 4.114320e+03 2.734375e+08 2.676029e+02
1.080206e+00 1.400226e+01 3.918010e+03 2.734375e+08 2.693022e+02
1.090117e+00 1.400166e+01 3.730306e+03 2.734375e+08 2.710124e+02
1.100097e+00 1.400104e+01 3.551962e+03 2.744141e+08 2.727333e+02
1.110127e+00 1.400041e+01 3.382056e+03 2.744141e+08 2.744653e+02
1.120185e+00 1.399976e+01 3.220705e+03 2.749023e+08 2.762082e+02
1.130250e+00 1.399909e+01 3.068056e+03 2.753906e+08 2.779622e+02
1.140298e+00 1.399840e+01 2.923523e+03 2.753906e+08 2.797273e+02
1.150306e+00 1.399769e+01 2.786891e+03 2.758789e+08 2.815036e+02
1.160249e+00 1.399695e+01 2.658842e+03 2.758789e+08 2.832912e+02
1.170103e+00 1.399619e+01 2.537943e+03 2.763672e+08 2.850902e+02
1.179841e+00 1.399540e+01 2.424628e+03 2.763672e+08 2.869006e+02
1.189438e+00 1.399458e+01 2.318162e+03 2.763672e+08 2.887225e+02
1.198867e+00 1.399372e+01 2.218708e+03 2.763672e+08 2.905559e+02
1.208101e+00 1.399284e+01 2.125387e+03 2.763672e+08 2.924010e+02
1.217113e+00 1.399192e+01 2.039300e+03 2.763672e+08 2.942578e+02
1.225897e+00 1.399096e+01 1.958313e+03 2.758789e+08 2.961264e+02
1.234502e+00 1.398996e+01 1.882762e+03 2.753906e+08 2.980069e+02
1.242941e+00 1.398890e+01 1.812072e+03 2.753906e+08 2.998993e+02
1.251223e+00 1.398779e+01 1.744768e+03 2.744141e+08 3.018037e+02
1.259359e+00 1.398662e+01 1.681619e+03 2.739258e+08 3.037203e+02
1.267358e+00 1.398539e+01 1.621954e+03 2.729492e+08 3.056489e+02
1.275231e+00 1.398409e+01 1.565378e+03 2.719727e+08 3.075899e+02
1.282990e+00 1.398272e+01 1.511651e+03 2.709961e+08 3.095432e+02
1.290645e+00 1.398127e+01 1.460617e+03 2.700195e+08 3.115088e+02
1.298208e+00 1.397974e+01 1.411961e+03 2.690430e+08 3.134870e+02
1.305691e+00 1.397813e+01 1.365582e+03 2.675781e+08 3.154777e+02
1.313104e+00 1.397643e+01 1.321119e+03 2.666016e+08 3.174810e+02
1.320460e+00 1.397464e+01 1.278450e+03 2.656250e+08 3.194971e+02
1.327772e+00 1.397274e+01 1.237639e+03 2.641602e+08 3.215260e+02
1.335050e+00 1.397075e+01 1.198131e+03 2.626953e+08 3.235678e+02
1.342308e+00 1.396864e+01 1.160182e+03 2.612305e+08 3.256225e+02
1.349557e+00 1.396642e+01 1.123429e+03 2.597656e+08 3.276903e+02
1.356746e+00 1.396410e+01 1.088228e+03 2.583008e+08 3.297712e+02
1.363834e+00 1.396169e+01 1.054626e+03 2.568359e+08 3.318653e+02
1.370831e+00 1.395919e+01 1.022488e+03 2.553711e+08 3.339727e+02
1.377743e+00 1.395660e+01 9.917402e+02 2.539062e+08 3.360935e+02
1.384580e+00 1.395391e+01 9.622579e+02 2.524414e+08 3.382278e+02
1.391349e+00 1.395113e+01 9.339567e+02 2.509766e+08 3.403756e+02
1.398058e+00 1.394824e+01 9.066465e+02 2.490234e+08 3.425371e+02
1.404717e+00 1.394525e+01 8.803258e+02 2.475586e+08 3.447122e+02
1.411333e+00 1.394214e+01 8.548999e+02 2.460938e+08 3.469012e+02
1.417915e+00 1.393893e+01 8.303895e+02 2.441406e+08 3.491041e+02
1.424471e+00 1.393559e+01 8.068431e+02 2.426758e+08 3.513210e+02
1.431010e+00 1.393212e+01 7.837437e+02 2.412109e+08 3.535520e+02
1.437540e+00 1.392852e+01 7.614465e+02 2.392578e+08 3.557971e+02
1.444069e+00 1.392478e+01 7.397372e+02 2.377930e+08 3.580565e+02
1.450607e+00 1.392089e+01 7.186037e+02 2.360840e+08 3.603303e+02
1.457154e+00 1.391686e+01 6.981018e+02 2.343750e+08 3.626185e+02
1.463685e+00 1.391269e+01 6.782092e+02 2.329102e+08 3.649212e+02
1.470198e+00 1.390838e+01 6.588530e+02 2.312012e+08 3.672385e+02
1.476692e+00 1.390395e+01 6.401465e+02 2.294922e+08 3.695705e+02
1.483166e+00 1.389937e+01 6.220275e+02 2.280273e+08 3.719174e+02
1.489619e+00 1.389467e+01 6.044279e+02 2.265625e+08 3.742792e+02
1.496049e+00 1.388983e+01 5.873319e+02 2.250977e+08 3.766559e+02
1.502457e+00 1.388486e+01 5.708648e+02 2.236328e+08 3.790478e+02
1.508842e+00 1.387976e+01 5.548068e+02 2.221680e+08 3.814548e+02
1.515202e+00 1.387452e+01 5.392653e+02 2.207031e+08 3.838771e+02
